City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
590,Bredasdorp,-34.5322,20.0403,53.28,93,53,2.48,ZA,2021-09-26 01:20:23
591,Ankang,32.68,109.0172,74.79,92,99,1.68,CN,2021-09-26 01:23:33
592,Hithadhoo,-0.6,73.0833,81.01,77,100,15.59,MV,2021-09-26 01:12:13
593,Hithadhoo,-0.6,73.0833,81.01,77,100,15.59,MV,2021-09-26 01:12:13
594,Butaritari,3.0707,172.7902,83.17,75,13,10.45,KI,2021-09-26 01:20:21
595,Goderich,43.7501,-81.7165,61.12,59,11,13.8,CA,2021-09-26 01:23:34
596,Lompoc,34.6391,-120.4579,70.79,84,1,11.5,US,2021-09-26 01:23:24
597,Tiksi,71.6872,128.8694,32.99,86,100,20.47,RU,2021-09-26 01:23:32
598,Guantanamo,20.1444,-75.2092,84.27,88,2,0.6,CU,2021-09-26 01:23:34
599,Butaritari,3.0707,172.7902,83.17,75,13,10.45,KI,2021-09-26 01:22:42
600,Santa Fe,-31.6333,-60.7,67.01,62,0,4.0,AR,2021-09-26 01:22:31
601,Saravena,6.9538,-71.8752,73.38,92,93,1.95,CO,2021-09-26 01:23:35
602,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
603,Vaini,-21.2,-175.2,75.36,83,75,11.5,TO,2021-09-26 01:22:50
604,Lerwick,60.1545,-1.1494,55.4,96,60,16.22,GB,2021-09-26 01:23:35
605,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:59
606,Tasiilaq,65.6145,-37.6368,39.36,60,100,9.75,GL,2021-09-26 01:23:09
607,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
608,Dolores,-36.3132,-57.6792,52.36,96,0,7.27,AR,2021-09-26 01:23:35
609,Kemijarvi,66.7131,27.4306,42.4,96,100,0.85,FI,2021-09-26 01:23:36
610,Hithadhoo,-0.6,73.0833,81.01,77,100,15.59,MV,2021-09-26 01:23:37
611,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
612,Chiang Rai,19.9167,99.9167,75.18,100,90,4.61,TH,2021-09-26 01:23:37
613,Puerto Ayora,-0.7393,-90.3518,69.51,90,92,8.43,EC,2021-09-26 01:23:37
614,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:37
615,Kodiak,57.79,-152.4072,47.71,46,75,4.61,US,2021-09-26 01:23:38
616,Kapaa,22.0752,-159.319,84.18,71,75,3.0,US,2021-09-26 01:22:26
617,Tuktoyaktuk,69.4541,-133.0374,33.8,93,90,13.8,CA,2021-09-26 01:16:27
618,Kalengwa,-13.4659,25.0027,59.76,37,2,5.64,ZM,2021-09-26 01:23:38
619,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
620,Esperance,-33.8667,121.9,66.04,51,22,17.94,AU,2021-09-26 01:23:38
621,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:22:29
622,Port Elizabeth,-33.918,25.5701,61.09,72,0,12.66,ZA,2021-09-26 01:21:10
623,Praia,14.9215,-23.5087,77.54,78,40,13.8,CV,2021-09-26 01:22:03
624,Emerald,-23.5333,148.1667,82.54,32,0,5.75,AU,2021-09-26 01:23:39
625,Luderitz,-26.6481,15.1594,61.29,50,9,13.49,NA,2021-09-26 01:23:39
626,Svetlogorsk,52.6333,29.7333,48.24,96,19,10.29,BY,2021-09-26 01:13:57
627,Butaritari,3.0707,172.7902,83.17,75,13,10.45,KI,2021-09-26 01:20:21
628,Mocuba,-16.8392,36.9856,66.87,93,1,2.24,MZ,2021-09-26 01:23:40
629,Tezu,27.9167,96.1667,82.08,66,36,1.45,IN,2021-09-26 01:23:13
630,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
631,Bluff,-46.6,168.3333,45.81,57,72,14.81,NZ,2021-09-26 01:23:01
632,Cape Town,-33.9258,18.4232,60.28,87,75,6.91,ZA,2021-09-26 01:20:49
633,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:22:29
634,Port Elizabeth,-33.918,25.5701,61.09,72,0,12.66,ZA,2021-09-26 01:23:06
635,Port Elizabeth,-33.918,25.5701,61.09,72,0,12.66,ZA,2021-09-26 01:21:10
636,Hasaki,35.7333,140.8333,72.28,56,98,12.37,JP,2021-09-26 01:14:25
637,Saint-Joseph,-21.3667,55.6167,66.56,83,32,13.18,RE,2021-09-26 01:23:40
638,Lagoa,39.05,-27.9833,70.25,83,100,6.49,PT,2021-09-26 01:20:47
639,Kankon,15.0167,74.0167,76.8,88,97,4.81,IN,2021-09-26 01:23:41
640,Bolanos De Calatrava,38.9069,-3.6635,60.73,81,0,3.56,ES,2021-09-26 01:23:41
641,Kigali,-1.95,30.0588,62.08,88,40,1.99,RW,2021-09-26 01:23:41
642,Tuktoyaktuk,69.4541,-133.0374,34.7,99,100,17.85,CA,2021-09-26 01:13:51
643,Praia Da Vitoria,38.7333,-27.0667,71.85,83,90,7.7,PT,2021-09-26 01:23:42
644,Nuuk,64.1835,-51.7216,30.81,55,3,5.75,GL,2021-09-26 01:20:25
645,Avera,33.194,-82.5271,67.71,55,0,2.95,US,2021-09-26 01:12:08
646,Vaini,-21.2,-175.2,75.36,83,75,11.5,TO,2021-09-26 01:22:50
647,Dikson,73.5069,80.5464,36.19,85,100,19.86,RU,2021-09-26 01:22:31
648,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
649,Half Moon Bay,37.4636,-122.4286,73.74,79,90,4.61,US,2021-09-26 01:18:22
650,Saskylakh,71.9167,114.0833,32.74,87,100,17.54,RU,2021-09-26 01:20:37
651,Sumbe,-11.2061,13.8437,70.54,89,27,8.16,AO,2021-09-26 01:23:43
652,Camargo,27.6667,-105.1667,81.27,33,100,11.39,MX,2021-09-26 01:23:43
653,Vaini,-21.2,-175.2,75.36,83,75,11.5,TO,2021-09-26 01:22:50
654,Guerrero Negro,27.9769,-114.0611,72.23,73,87,17.85,MX,2021-09-26 01:23:11
655,Yaring,6.8662,101.3689,83.14,82,96,1.41,TH,2021-09-26 01:23:43
656,Yellowknife,62.456,-114.3525,44.42,79,75,1.99,CA,2021-09-26 01:23:44
657,Leshukonskoye,64.8989,45.7622,44.06,95,100,6.13,RU,2021-09-26 01:23:44
658,Provideniya,64.3833,-173.3,33.84,89,94,2.51,RU,2021-09-26 01:23:44
659,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
660,Hobart,-42.8794,147.3294,55.06,57,20,5.01,AU,2021-09-26 01:20:19
661,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:23:05
662,Charters Towers,-20.1,146.2667,81.91,35,0,7.56,AU,2021-09-26 01:23:45
663,Barrow,71.2906,-156.7887,24.82,86,75,6.91,US,2021-09-26 01:13:56
664,Abu Dhabi,24.4667,54.3667,87.82,66,0,2.3,AE,2021-09-26 01:11:27
665,Escanaba,45.7453,-87.0646,59.31,77,75,0.0,US,2021-09-26 01:23:45
666,Wajir,1.7471,40.0573,73.71,75,14,15.99,KE,2021-09-26 01:23:46
667,Mataura,-46.1927,168.8643,45.48,84,38,7.25,NZ,2021-09-26 01:23:17
668,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:23:05
669,Norfolk,42.1668,-71.2495,67.68,89,40,3.44,US,2021-09-26 01:23:46
670,Kota Tinggi,1.7381,103.8999,87.84,84,93,4.45,MY,2021-09-26 01:23:47
671,Minsk,53.9,27.5667,46.15,96,15,10.27,BY,2021-09-26 01:19:30
672,Yerbogachen,61.2767,108.0108,38.89,64,100,15.05,RU,2021-09-26 01:22:42
673,Laguna,38.421,-121.4238,92.23,42,1,4.0,US,2021-09-26 01:19:09
674,Koutiala,12.3917,-5.4642,78.03,72,83,5.23,ML,2021-09-26 01:23:47
675,Necochea,-38.5473,-58.7368,53.04,90,98,13.11,AR,2021-09-26 01:22:27
676,Basak,6.7274,124.1512,77.76,76,100,1.05,PH,2021-09-26 01:23:48
677,Piojo,10.7485,-75.1078,77.83,92,21,9.33,CO,2021-09-26 01:23:48
678,Kankaanpaa,61.8,22.4167,43.56,97,93,4.76,FI,2021-09-26 01:22:42
679,Hermanus,-34.4187,19.2345,58.89,90,65,6.46,ZA,2021-09-26 01:20:24
680,Ryotsu,38.0833,138.4333,75.16,89,100,10.36,JP,2021-09-26 01:23:48
681,Faanui,-16.4833,-151.75,79.16,73,0,8.37,PF,2021-09-26 01:21:45
682,Grand Forks,47.9417,-97.4337,69.53,41,1,9.22,US,2021-09-26 01:23:49
683,Guerrero Negro,27.9769,-114.0611,72.23,73,87,17.85,MX,2021-09-26 01:21:53
684,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:20:33
685,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:20:33
686,Kaitangata,-46.2817,169.8464,46.36,67,95,10.54,NZ,2021-09-26 01:13:44
687,Tiksi,71.6872,128.8694,32.99,86,100,20.47,RU,2021-09-26 01:23:32
688,Puerto Princesa,9.7392,118.7353,82.85,74,100,3.0,PH,2021-09-26 01:23:49
689,Port Elizabeth,-33.918,25.5701,61.09,72,0,12.66,ZA,2021-09-26 01:21:10
690,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
691,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:20:33
692,Preobrazheniye,42.9019,133.9064,63.5,73,96,2.89,RU,2021-09-26 01:23:50
693,Thompson,55.7435,-97.8558,42.19,91,11,4.94,CA,2021-09-26 01:14:21
694,Bouna,9.2667,-3.0,71.2,95,89,4.18,CI,2021-09-26 01:23:50
695,Ayni,39.3941,68.5377,62.53,25,0,4.05,TJ,2021-09-26 01:23:51
696,Surovikino,48.6078,42.8486,48.38,85,60,8.7,RU,2021-09-26 01:23:51
697,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
698,Zhangjiakou,40.81,114.8794,60.71,79,100,5.06,CN,2021-09-26 01:23:51
699,Revda,56.801,59.9303,45.41,71,100,9.04,RU,2021-09-26 01:23:52
700,Mahebourg,-20.4081,57.7,70.25,76,17,16.78,MU,2021-09-26 01:23:52
701,Arraial Do Cabo,-22.9661,-42.0278,70.29,80,100,27.25,BR,2021-09-26 01:21:26
702,Ponta Do Sol,32.6667,-17.1,72.23,76,100,4.72,PT,2021-09-26 01:21:30
703,Vaini,-21.2,-175.2,75.36,83,75,11.5,TO,2021-09-26 01:22:50
704,Mar Del Plata,-38.0023,-57.5575,58.08,61,0,1.99,AR,2021-09-26 01:22:56
705,Papara,-3.9839,-38.7273,79.68,79,12,8.08,BR,2021-09-26 01:23:52
706,Shelburne,44.0787,-80.2041,48.85,95,1,6.55,CA,2021-09-26 01:23:53
707,Namibe,-15.1961,12.1522,62.17,89,59,6.02,AO,2021-09-26 01:22:58
708,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
709,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
710,New Norfolk,-42.7826,147.0587,54.72,41,7,3.65,AU,2021-09-26 01:20:44
711,Codrington,-38.2667,141.9667,54.7,56,33,5.03,AU,2021-09-26 01:22:04
712,Kapaa,22.0752,-159.319,84.18,71,75,4.0,US,2021-09-26 01:14:40
713,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:19:54
714,Yar-Sale,66.8333,70.8333,32.31,84,10,6.91,RU,2021-09-26 01:21:42
715,Pinawa,50.1489,-95.8811,60.82,39,100,3.22,CA,2021-09-26 01:23:53
716,East London,-33.0153,27.9116,65.34,49,48,12.01,ZA,2021-09-26 01:23:06
717,Klaksvik,62.2266,-6.589,52.72,94,100,29.06,FO,2021-09-26 01:23:54
718,Jamestown,42.097,-79.2353,60.39,62,75,4.0,US,2021-09-26 01:20:14
719,Dikson,73.5069,80.5464,36.19,85,100,19.86,RU,2021-09-26 01:22:31
720,Georgetown,5.4112,100.3354,85.89,77,20,5.75,MY,2021-09-26 01:11:27
721,Baykalovo,57.3981,63.7684,35.87,84,100,12.62,RU,2021-09-26 01:23:54
722,Bengkulu,-3.8004,102.2655,74.44,96,100,2.64,ID,2021-09-26 01:19:06
723,Mataura,-46.1927,168.8643,45.48,84,38,7.25,NZ,2021-09-26 01:23:17
724,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:59
725,Ambon,-3.6954,128.1814,80.74,94,40,1.14,ID,2021-09-26 01:23:55
726,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:19:47
727,Cayenne,4.9333,-52.3333,83.08,82,12,4.0,GF,2021-09-26 01:20:18
728,Belen,36.4891,36.2233,51.94,77,0,0.0,TR,2021-09-26 01:23:55
729,Veraval,20.9,70.3667,79.21,83,64,7.78,IN,2021-09-26 01:23:56
730,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
731,Yellowknife,62.456,-114.3525,44.42,79,75,5.01,CA,2021-09-26 01:21:31
732,Belyy Yar,53.6039,91.3903,37.29,81,0,2.24,RU,2021-09-26 01:23:56
733,Puerto Ayora,-0.7393,-90.3518,69.51,90,92,8.43,EC,2021-09-26 01:14:01
734,Ilulissat,69.2167,-51.1,19.42,63,40,4.61,GL,2021-09-26 01:22:11
735,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:20:20
736,Mataura,-46.1927,168.8643,45.48,84,38,7.25,NZ,2021-09-26 01:23:17
737,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
738,Hithadhoo,-0.6,73.0833,81.01,77,100,15.59,MV,2021-09-26 01:22:49
739,Cape Town,-33.9258,18.4232,60.28,87,75,6.91,ZA,2021-09-26 01:22:49
740,Lebu,-37.6167,-73.65,48.24,85,20,9.55,CL,2021-09-26 01:22:00
741,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
742,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:59
743,Thompson,55.7435,-97.8558,42.19,91,11,4.94,CA,2021-09-26 01:14:21
744,Chokurdakh,70.6333,147.9167,33.17,98,100,12.12,RU,2021-09-26 01:20:29
745,Nanortalik,60.1432,-45.2371,37.38,76,5,5.53,GL,2021-09-26 01:23:57
746,Butaritari,3.0707,172.7902,83.17,75,13,10.45,KI,2021-09-26 01:20:21
747,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:59
748,Lorengau,-2.0226,147.2712,85.73,65,23,7.78,PG,2021-09-26 01:22:18
749,Tuatapere,-46.1333,167.6833,45.82,71,86,11.03,NZ,2021-09-26 01:23:58
750,Kununurra,-15.7667,128.7333,87.78,42,0,3.44,AU,2021-09-26 01:23:58
751,Olafsvik,64.8945,-23.7142,41.97,78,100,41.29,IS,2021-09-26 01:23:58
752,Guerrero Negro,27.9769,-114.0611,72.23,73,87,17.85,MX,2021-09-26 01:21:53
753,Vaini,-21.2,-175.2,75.36,83,75,11.5,TO,2021-09-26 01:22:50
754,Hithadhoo,-0.6,73.0833,81.01,77,100,15.59,MV,2021-09-26 01:23:37
755,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:37
756,Genhe,50.7833,121.5167,55.17,76,99,7.99,CN,2021-09-26 01:23:59
757,Lebu,-37.6167,-73.65,48.24,85,20,9.55,CL,2021-09-26 01:22:00
758,Bartlesville,36.7473,-95.9808,75.69,48,100,1.01,US,2021-09-26 01:23:31
759,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:19:47
760,Jamestown,42.097,-79.2353,58.32,62,75,4.0,US,2021-09-26 01:12:27
761,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
762,Yellowknife,62.456,-114.3525,44.42,79,75,5.01,CA,2021-09-26 01:21:31
763,Mataura,-46.1927,168.8643,45.48,84,38,7.25,NZ,2021-09-26 01:20:34
764,Cabo San Lucas,22.8909,-109.9124,87.62,72,50,8.99,MX,2021-09-26 01:23:02
765,Faanui,-16.4833,-151.75,79.16,73,0,8.37,PF,2021-09-26 01:20:57
766,Srivardhan,18.0333,73.0167,76.39,90,97,3.11,IN,2021-09-26 01:24:00
767,Saldanha,-33.0117,17.9442,57.25,94,6,5.41,ZA,2021-09-26 01:22:33
768,Saldanha,-33.0117,17.9442,57.25,94,6,5.41,ZA,2021-09-26 01:21:42
769,Butaritari,3.0707,172.7902,83.17,75,13,10.45,KI,2021-09-26 01:22:42
770,Jamestown,42.097,-79.2353,60.39,62,75,4.0,US,2021-09-26 01:20:14
771,Iqaluit,63.7506,-68.5145,33.53,80,40,8.01,CA,2021-09-26 01:24:00
772,Juba,4.8517,31.5825,66.54,97,100,3.15,SS,2021-09-26 01:24:00
773,Ilulissat,69.2167,-51.1,19.42,63,40,4.61,GL,2021-09-26 01:22:11
774,Kutum,14.2,24.6667,75.18,60,99,7.85,SD,2021-09-26 01:23:32
775,Port Hawkesbury,45.6169,-61.3485,64.9,96,90,5.99,CA,2021-09-26 01:24:01
776,Saint-Philippe,-21.3585,55.7679,67.55,87,68,12.73,RE,2021-09-26 01:24:01
777,Sitka,57.0531,-135.33,51.69,71,90,5.75,US,2021-09-26 01:22:50
778,Chokurdakh,70.6333,147.9167,33.17,98,100,12.12,RU,2021-09-26 01:22:47
779,Hermanus,-34.4187,19.2345,58.89,90,65,6.46,ZA,2021-09-26 01:20:24
780,Uige,-7.6087,15.0613,66.69,95,99,3.15,AO,2021-09-26 01:24:02
781,Bluff,-46.6,168.3333,45.81,57,72,14.81,NZ,2021-09-26 01:23:01
782,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:20:33
783,Teknaf,20.8624,92.3058,79.43,86,21,5.88,BD,2021-09-26 01:24:02
784,Yellowknife,62.456,-114.3525,44.42,79,75,5.01,CA,2021-09-26 01:21:31
785,Esperance,-33.8667,121.9,66.04,51,22,17.94,AU,2021-09-26 01:24:03
786,Chapais,49.7834,-74.8492,56.98,76,100,8.61,CA,2021-09-26 01:24:03
787,Sukhumi,43.0033,41.0153,51.13,81,7,6.11,GE,2021-09-26 01:24:03
788,Senanga,-16.1167,23.2667,65.39,29,0,6.31,ZM,2021-09-26 01:24:04
789,Vysokogornyy,50.1167,139.15,57.87,54,6,6.11,RU,2021-09-26 01:24:04
790,Richards Bay,-28.783,32.0377,68.56,74,6,13.04,ZA,2021-09-26 01:24:04
791,Port Hedland,-20.3167,118.5667,84.25,30,0,8.05,AU,2021-09-26 01:24:04
792,Cape Town,-33.9258,18.4232,60.28,87,75,6.91,ZA,2021-09-26 01:22:49
793,Saskylakh,71.9167,114.0833,32.74,87,100,17.54,RU,2021-09-26 01:24:05
794,Sibolga,1.7427,98.7792,79.0,86,100,1.72,ID,2021-09-26 01:24:05
795,Hermanus,-34.4187,19.2345,58.89,90,65,6.46,ZA,2021-09-26 01:23:07
796,Hermanus,-34.4187,19.2345,58.89,90,65,6.46,ZA,2021-09-26 01:20:24
797,Svarstad,59.399,9.9698,50.0,86,99,1.54,NO,2021-09-26 01:24:06
798,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
799,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:23:05
800,Georgetown,5.4112,100.3354,84.13,78,20,5.75,MY,2021-09-26 01:20:17
801,Nikolskoye,59.7035,30.7861,48.09,93,99,8.52,RU,2021-09-26 01:12:25
802,Talakan,50.3167,130.3667,61.29,56,16,2.15,RU,2021-09-26 01:24:06
803,Penzance,50.1186,-5.5371,58.21,82,28,8.7,GB,2021-09-26 01:23:00
804,Sembe,1.6481,14.5806,68.47,99,99,2.26,CG,2021-09-26 01:24:07
805,Qaanaaq,77.484,-69.3632,20.91,70,97,6.62,GL,2021-09-26 01:22:09
806,Muros,42.7762,-9.0603,65.23,93,44,6.4,ES,2021-09-26 01:24:07
807,Madimba,-10.4,40.3333,71.31,90,10,6.44,TZ,2021-09-26 01:24:08
808,Thinadhoo,0.5333,72.9333,82.31,76,100,18.28,MV,2021-09-26 01:21:58
809,Yellowknife,62.456,-114.3525,44.42,79,75,1.99,CA,2021-09-26 01:23:44
810,San Patricio,28.017,-97.5169,78.89,53,6,8.81,US,2021-09-26 01:24:08
811,Hobart,-42.8794,147.3294,54.1,56,20,4.0,AU,2021-09-26 01:13:07
812,Sao Joao Da Barra,-21.6403,-41.0511,72.14,75,52,21.18,BR,2021-09-26 01:20:39
813,Santa Cruz,-17.8,-63.1667,76.46,61,0,6.91,BO,2021-09-26 01:24:08
814,Zhigansk,66.7697,123.3711,35.44,76,35,15.03,RU,2021-09-26 01:24:09
815,Srednekolymsk,67.45,153.6833,35.4,83,100,15.61,RU,2021-09-26 01:21:42
816,Esperance,-33.8667,121.9,66.04,51,22,17.94,AU,2021-09-26 01:23:38
817,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
818,Tasiilaq,65.6145,-37.6368,39.36,60,100,9.75,GL,2021-09-26 01:21:36
819,Koroni,36.8,21.95,70.07,56,0,5.03,GR,2021-09-26 01:24:09
820,Quatre Cocos,-20.2078,57.7625,69.1,76,28,16.67,MU,2021-09-26 01:24:09
821,Chokurdakh,70.6333,147.9167,33.17,98,100,12.12,RU,2021-09-26 01:22:47
822,Port Macquarie,-31.4333,152.9167,58.37,83,100,12.62,AU,2021-09-26 01:18:45
823,Tavda,58.0425,65.2726,31.32,85,33,7.56,RU,2021-09-26 01:24:10
824,Bisho,-32.8472,27.4422,56.52,57,59,5.26,ZA,2021-09-26 01:24:10
825,Dikson,73.5069,80.5464,36.19,85,100,19.86,RU,2021-09-26 01:22:31
826,Zeya,53.75,127.2667,59.77,67,99,6.78,RU,2021-09-26 01:24:11
827,Qaanaaq,77.484,-69.3632,20.91,70,97,6.62,GL,2021-09-26 01:24:11
828,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:23:05
829,Lavrentiya,65.5833,-171.0,33.33,81,97,3.83,RU,2021-09-26 01:24:11
830,Burgos,42.3394,-3.7079,55.81,94,75,8.05,ES,2021-09-26 01:24:12
831,Asau,46.4333,26.4,53.76,83,0,5.55,RO,2021-09-26 01:24:12
832,Deer Lake,49.1667,-57.4316,55.26,82,90,6.91,CA,2021-09-26 01:24:12
833,Vestmannaeyjar,63.4427,-20.2734,40.69,78,100,4.76,IS,2021-09-26 01:24:13
834,Alice Springs,-23.7,133.8833,80.15,13,0,14.97,AU,2021-09-26 01:19:17
835,Whitecourt,54.1502,-115.6855,60.04,58,40,0.0,CA,2021-09-26 01:24:13
836,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
837,Sarangani,5.4033,125.4636,83.05,70,100,1.07,PH,2021-09-26 01:24:13
838,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
839,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
840,Dangriga,16.9692,-88.2321,82.98,77,100,7.52,BZ,2021-09-26 01:24:14
841,Tianpeng,30.9866,103.9393,75.63,95,100,7.52,CN,2021-09-26 01:24:14
842,Mataura,-46.1927,168.8643,45.48,84,38,7.25,NZ,2021-09-26 01:23:21
843,Cape Town,-33.9258,18.4232,60.28,87,75,6.91,ZA,2021-09-26 01:22:49
844,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:59
845,Goure,13.9835,10.2704,82.02,30,5,4.92,NE,2021-09-26 01:24:15
846,Luderitz,-26.6481,15.1594,61.29,50,9,13.49,NA,2021-09-26 01:23:39
847,Luderitz,-26.6481,15.1594,61.29,50,9,13.49,NA,2021-09-26 01:22:22
848,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:22:57
849,Gijon,43.5357,-5.6615,64.8,92,4,7.0,ES,2021-09-26 01:24:15
850,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:20:33
851,Hithadhoo,-0.6,73.0833,81.01,77,100,15.59,MV,2021-09-26 01:22:49
852,Puerto Ayora,-0.7393,-90.3518,69.51,90,92,8.43,EC,2021-09-26 01:23:37
853,Hambantota,6.1241,81.1185,79.14,100,20,5.75,LK,2021-09-26 01:24:16
854,Ginda,30.6945,78.4932,57.97,77,0,6.49,IN,2021-09-26 01:24:16
855,Ribeira Grande,38.5167,-28.7,71.58,84,100,2.8,PT,2021-09-26 01:23:13
856,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:22:57
857,Guerrero Negro,27.9769,-114.0611,72.23,73,87,17.85,MX,2021-09-26 01:21:53
858,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:37
859,Santa Helena,-2.2311,-45.3,75.79,86,100,3.24,BR,2021-09-26 01:24:17
860,Aripuana,-9.1667,-60.6333,76.24,76,81,2.1,BR,2021-09-26 01:20:19
861,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:20:33
862,Hermanus,-34.4187,19.2345,58.89,90,65,6.46,ZA,2021-09-26 01:23:07
863,Demba,-5.51,22.2667,70.68,75,100,2.8,CD,2021-09-26 01:24:17
864,Abu Kamal,34.4506,40.9171,71.11,27,0,10.04,SY,2021-09-26 01:24:17
865,Vaini,-21.2,-175.2,75.36,83,75,11.5,TO,2021-09-26 01:22:50
866,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
867,Cape Town,-33.9258,18.4232,60.28,87,75,6.91,ZA,2021-09-26 01:22:49
868,Quelimane,-17.8786,36.8883,67.95,94,40,3.44,MZ,2021-09-26 01:24:18
869,Fairbanks,64.8378,-147.7164,35.6,87,75,3.44,US,2021-09-26 01:24:18
870,Namestovo,49.4079,19.4803,55.78,92,0,2.46,SK,2021-09-26 01:24:19
871,Hithadhoo,-0.6,73.0833,81.01,77,100,15.59,MV,2021-09-26 01:22:49
872,Sorland,67.667,12.6934,49.39,74,100,19.28,NO,2021-09-26 01:22:12
873,Ngunguru,-35.6167,174.5,60.35,82,100,4.47,NZ,2021-09-26 01:24:19
874,Mataura,-46.1927,168.8643,45.48,84,38,7.25,NZ,2021-09-26 01:20:34
875,Port Alfred,-33.5906,26.891,61.61,68,23,12.57,ZA,2021-09-26 01:23:19
876,Puri,19.8,85.85,83.37,88,100,21.85,IN,2021-09-26 01:24:20
877,Rioja,-29.4111,-66.8507,71.37,29,0,2.21,AR,2021-09-26 01:24:20
878,Rock Sound,24.9,-76.2,83.53,70,100,5.53,BS,2021-09-26 01:24:20
879,Avarua,-21.2078,-159.775,75.25,83,75,6.91,CK,2021-09-26 01:22:52
880,Chimoio,-19.1164,33.4833,59.02,73,0,2.51,MZ,2021-09-26 01:24:21
881,Horn,51.8715,8.9451,57.34,92,35,5.46,DE,2021-09-26 01:24:21
882,Dalupirip,16.3258,120.7256,84.06,66,1,2.37,PH,2021-09-26 01:24:21
883,Victoria,22.2855,114.1577,86.38,76,2,1.01,HK,2021-09-26 01:20:09
884,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
885,New Norfolk,-42.7826,147.0587,54.72,41,7,3.65,AU,2021-09-26 01:24:22
886,Lebu,-37.6167,-73.65,48.24,85,20,9.55,CL,2021-09-26 01:22:00
